Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
01.05.2023 00:06:50;0;0,013778;0,46991;0;0,480788;0;50,299999;-7,46
01.05.2023 00:11:52;0,00291;0,010914;0,41035;0;0,416898;0;50,268002;-8,41
01.05.2023 00:16:54;0;0,010186;0,413261;0;0,423447;0;50,235001;-8,55
01.05.2023 00:21:56;0,005821;0,014551;0,427812;0;0,436543;0,00291;50,183998;-9,91
01.05.2023 00:26:58;0,001455;0,010914;0,480197;0;0,491111;0;50,141998;-9,82
01.05.2023 00:32:00;0,00291;0,012369;0,471466;0;0,47947;0;50,111;-9,75
01.05.2023 00:37:02;0;0,011641;0,424902;0;0,43436;0,00291;50,101002;-8,47
01.05.2023 00:42:04;0,001455;0,010914;0,40744;0;0,419081;0;50,070999;-8,42
01.05.2023 00:47:06;0;0,010186;0,416171;0;0,421991;0;50,042999;-8,4
01.05.2023 00:52:08;0,008731;0,016734;0,500569;0;0,5093;0;49,945999;-11,97
01.05.2023 00:57:10;0;0,010186;0,573326;0;0,582057;0,00291;49,893002;-11,64
01.05.2023 01:02:12;0;0,012369;0,552954;0;0,562413;0;49,873001;-10,3
01.05.2023 01:07:14;0,005821;0,013824;0,573326;0;0,579874;0;49,786999;-12,7
01.05.2023 01:12:17;0,00145;0,013053;0,614944;0;0,630898;0;49,737999;-10,63
01.05.2023 01:17:18;0,00438;0,01533;0,435073;0;0,441643;0,00292;49,757999;-9,83
01.05.2023 01:22:20;0;0,010914;0,477287;0;0,486745;0;49,720001;-9,77
01.05.2023 01:27:22;0,00291;0,011641;0,468556;0;0,477287;0;49,687;-9,7
01.05.2023 01:32:25;0,00145;0,012328;0,408996;0;0,422774;0,002901;49,666;-9,39
01.05.2023 01:37:26;0,00438;0,0146;0,379594;0;0,388354;0;49,652;-8,4
01.05.2023 01:42:29;0,004351;0,013053;0,4264;0;0,432927;0;49,592999;-10,19
01.05.2023 01:47:30;0;0,01387;0,440913;0;0,451863;0;49,615002;-6,18
01.05.2023 01:52:32;0,001455;0,010186;0,293939;0;0,30558;0,00291;49,612;-6,07
01.05.2023 01:57:33;0;0,01168;0,242356;0;0,251846;0;49,626999;-4,8
01.05.2023 02:02:35;0;0,010186;0,224092;0;0,232823;0;49,618;-4,69
01.05.2023 02:07:35;0;0,009521;0,222656;0;0,232178;0,00293;49,606998;-4,62
01.05.2023 02:12:37;0,008731;0,010914;0,276477;0;0,276477;0;49,561001;-5,93
01.05.2023 02:17:38;0;0,01022;0,286156;0;0,294185;0;49,535999;-5,88
01.05.2023 02:22:41;0;0,011603;0,243657;0;0,255985;0;49,542;-4,53
01.05.2023 02:27:42;0,00146;0,01095;0,216077;0;0,224106;0,00292;49,528999;-4,44
01.05.2023 02:32:44;0,001455;0,010186;0,221182;0;0,231368;0;49,504002;-4,9
01.05.2023 02:37:46;0,005821;0,013096;0,494749;0;0,499842;0;49,346001;-10,41
01.05.2023 02:42:49;0,002901;0,015954;0,472811;0;0,484414;0,002901;49,34;-7,71
01.05.2023 02:47:51;0;0,010914;0,331773;0;0,345596;0;49,345001;-6,21
01.05.2023 02:52:53;0;0,010914;0,30267;0;0,309218;0;49,321999;-6,24
01.05.2023 02:57:53;0,001465;0,011719;0,263672;0;0,273926;0,00293;49,334999;-4,37
01.05.2023 03:02:54;0,00876;0,01095;0,254036;0;0,256226;0;49,291;-6,07
01.05.2023 03:07:57;0;0,011603;0,278465;0;0,290793;0;49,269001;-5,74
01.05.2023 03:12:59;0;0,010914;0,250285;0;0,260471;0,00291;49,271999;-4,41
01.05.2023 03:18:01;0;0,009458;0,212451;0;0,218271;0;49,258999;-4,4
01.05.2023 03:23:02;0;0,01095;0,207317;0;0,217537;0;49,242001;-4,37
01.05.2023 03:28:05;0,007252;0,010152;0,243657;0;0,245833;0,002901;49,195;-5,74
01.05.2023 03:33:07;0;0,010186;0,279387;0;0,287391;0;49,167999;-5,92
01.05.2023 03:38:09;0,001455;0,011641;0,259015;0;0,269929;0,00291;49,162998;-4,57
01.05.2023 03:43:11;0;0,010186;0,20663;0;0,216816;0;49,152;-4,31
01.05.2023 03:48:13;0;0,010186;0,209541;0;0,216089;0;49,133999;-4,46
01.05.2023 03:53:15;0,004365;0,013824;0,238643;0;0,249557;0;49,083;-5,8
01.05.2023 03:58:17;0;0,010186;0,276477;0;0,285208;0,00291;49,054001;-5,72
01.05.2023 04:03:19;0;0,012369;0,259015;0;0,269201;0;49,049999;-4,5
01.05.2023 04:08:21;0;0,009458;0,209541;0;0,220454;0;49,035999;-4,4
01.05.2023 04:13:22;0,01022;0,01095;0,233596;0;0,235056;0,00292;48,98;-6,89
01.05.2023 04:18:23;0,0073;0,01387;0,449673;0;0,454053;0;48,823002;-12,62
01.05.2023 04:23:25;0;0,010186;0,582057;0;0,591516;0;48,750999;-12,14
01.05.2023 04:28:27;0;0,014551;0,413261;0;0,427812;0;48,807999;-6,09
01.05.2023 04:33:29;0;0,011641;0,212451;0;0,219727;0,00291;48,833;-4,31
01.05.2023 04:38:31;0;0,010186;0,20663;0;0,216816;0;48,813999;-4,37
01.05.2023 04:43:33;0,004365;0,013096;0,253195;0;0,262653;0;48,757;-6,01
01.05.2023 04:48:35;0,001455;0,010186;0,279387;0;0,285208;0,00291;48,729;-5,78
01.05.2023 04:53:37;0;0,011641;0,232823;0;0,245192;0;48,73;-4,46
01.05.2023 04:58:39;0;0,010186;0,20663;0;0,216089;0;48,709;-4,43
01.05.2023 05:03:41;0;0,010914;0,215361;0;0,222637;0,00291;48,682999;-4,62
01.05.2023 05:08:43;0,005821;0,011641;0,264836;0;0,272839;0;48,629002;-5,98
01.05.2023 05:13:45;0;0,010914;0,276477;0;0,285208;0,00291;48,598;-5,81
01.05.2023 05:18:48;0;0,012328;0,229154;0;0,240031;0;48,598999;-4,37
01.05.2023 05:23:50;0,001455;0,010186;0,20372;0;0,211723;0,00291;48,576;-4,36
01.05.2023 05:28:51;0;0,01095;0,210237;0;0,216807;0,00292;48,550999;-4,43
01.05.2023 05:33:53;0,005821;0,013824;0,267746;0;0,27575;0,00291;48,491001;-5,86
01.05.2023 05:38:55;0;0,010914;0,276477;0;0,283025;0,00291;48,456001;-5,86
01.05.2023 05:43:57;0,004365;0,010914;0,235733;0;0,226275;0,014551;48,466;-3,82
01.05.2023 05:48:59;0,014551;0,013824;0,317221;0;0,253922;0,061116;48,348999;-9,69
01.05.2023 05:54:01;0,001455;0,010914;0,544223;0,000728;0,422719;0,130963;48,282001;-8,55
01.05.2023 05:59:04;0,013053;0,015229;0,536626;0,000725;0,322701;0,217551;48,328999;-3,09
01.05.2023 06:04:05;0,064239;0,00511;0,350395;0,041609;0,064969;0,268636;48,48;1,66
01.05.2023 06:09:07;0,042199;0,005093;0,264836;0,077123;0;0,30558;48,492001;2,09
01.05.2023 06:14:09;0,004365;0,010914;0,227002;0,136056;0,001455;0,369606;48,563;3,48
01.05.2023 06:19:11;0,001455;0,012369;0,221182;0,222637;0;0,454005;48,659;5,8
01.05.2023 06:24:13;0,005821;0,013824;0,267746;0,262653;0;0,541313;48,715;5,44
01.05.2023 06:29:16;0,00145;0,010878;0,316174;0,366936;0;0,687461;48,884998;11,14
01.05.2023 06:34:18;0,001455;0,011641;0,267746;0,567506;0;0,846893;49,041;13,73
01.05.2023 06:39:18;0,001465;0,010986;0,254883;0,767578;0;1,03125;49,250999;17,76
01.05.2023 06:44:19;0;0,00949;0,254036;0,892046;0;1,156302;49,435001;19,709999
01.05.2023 06:49:21;0,007276;0,013824;0,299759;0,936384;0;1,242692;49,570999;19,27
01.05.2023 06:54:23;0;0,010186;0,314311;0,820701;0;1,146653;49,618999;16,17
01.05.2023 06:59:25;0,001455;0,013096;0,311401;0,972035;0;1,295077;49,901001;27,83
01.05.2023 07:04:28;0;0,009427;0,290068;1,269048;0;1,566368;49,938;22,200001
01.05.2023 07:09:29;0;0,01168;0,280316;1,24682;0;1,538816;50,106998;27,32
01.05.2023 07:14:32;0,005801;0,012328;0,321976;1,36187;0;1,691097;50,191002;25,889999
01.05.2023 07:19:31;0,008818;0,014697;0,370375;1,31248;0;1,690204;50,298;27,33
01.05.2023 07:24:33;0;0,010914;0,413261;1,22523;0;1,650132;50,286999;21,1
01.05.2023 07:29:34;0;0,01168;0,362074;1,121262;0;1,492097;50,41;24,530001
01.05.2023 07:34:35;0;0,01095;0,370834;1,435158;0;1,822051;50,591999;28,74
01.05.2023 07:39:35;0,004395;0,021973;0,336914;1,709473;0;2,05957;50,844002;35,66
01.05.2023 07:44:38;0,002901;0,1066;0,38289;1,815826;0;2,30314;50,985001;35,700001
01.05.2023 07:49:40;0,024737;0,014551;0,369606;1,821111;0;2,182714;51,125999;35,73
01.05.2023 07:54:42;0;0,243009;0,337593;1,829114;0;2,409716;51,264999;35,740002
01.05.2023 07:59:43;0,00438;0,170087;0,490552;1,841761;0;2,499481;51,407001;35,779999
01.05.2023 08:05:00;0,033271;0,010397;0,693144;1,776527;0;2,445411;51,516998;34,27
01.05.2023 08:09:48;0,003052;0,18158;0,540161;1,841736;0,000763;2,560425;51,692001;35,82
01.05.2023 08:14:50;0;0,566778;0,477287;1,729437;0;2,770592;51,618;24,049999
01.05.2023 08:19:50;0;0,739014;0,451172;1,822266;0;3,014648;51,973999;35,84
01.05.2023 08:24:51;0;1,149002;0,464273;1,802342;0;3,410507;51,879002;17,969999
01.05.2023 08:29:53;0;2,583606;0,523851;0,933474;0;4,045297;51,832001;18,040001
01.05.2023 08:34:55;0;2,963398;0,590788;0,932747;0;4,48475;51,896999;17,9
01.05.2023 08:39:57;0;2,979405;0,552954;0,930564;0;4,464378;51,973999;17,889999
01.05.2023 08:45:00;0;3,334332;0,545328;0,929668;0;4,809329;52,060001;17,9
01.05.2023 08:50:00;0;3,152344;0,530273;0,932373;0;4,614258;52,148998;17,9
01.05.2023 08:55:02;0;3,081992;0,567506;0,933474;0;4,58661;52,245998;17,889999
01.05.2023 09:00:03;0;2,434512;0,546031;0,938765;0;3,918579;52,346001;17,870001
01.05.2023 09:05:06;0;2,0225;0,629448;0,937645;0;3,588142;52,451;17,9
01.05.2023 09:10:12;0;2,594353;0,660616;0,937069;0;4,190602;52,563;17,860001
01.05.2023 09:15:25;0;2,882419;0,814322;0,942788;0;4,641636;52,681999;17,870001
01.05.2023 09:20:30;0;2,810339;0,968238;0,942303;0;4,717277;52,803001;17,860001
01.05.2023 09:25:24;0;3,236856;0,765306;0,94318;0;4,947585;52,924;17,9
01.05.2023 09:30:24;0;3,374268;0,735352;0,945557;0;5,056641;53,044998;17,9
01.05.2023 09:35:26;0;3,455964;0,681007;0,950208;0;5,087179;53,162998;17,870001
01.05.2023 09:40:28;0;3,271889;0,663545;0,950208;0;4,883459;53,277;17,83
01.05.2023 09:45:30;0;3,28353;0,669366;0,947298;0;4,900921;53,389;17,75
01.05.2023 09:50:31;0;3,330208;0,747508;0,947525;0;5,022321;53,497002;17,719999
01.05.2023 09:55:30;0;3,463449;0,749569;0,929612;0;5,1441;53,57;15,6
01.05.2023 10:00:00;0;3,662109;0,742188;0,711263;0;5,113932;53,575001;11,69
01.05.2023 10:05:00;0;3,658447;0,9375;0,525146;0;5,121094;53,577999;8,36
01.05.2023 10:10:44;0;3,975518;0,786928;0,375579;0,000639;5,138025;53,578999;6,01
01.05.2023 10:15:44;0;4,056885;0,791016;0,277588;0;5,126953;53,578999;4,46
01.05.2023 10:20:48;0;4,045426;0,797954;0,208885;0;5,047929;53,581001;3,61
01.05.2023 10:25:46;0;4,106232;0,737337;0,16074;0;5,007996;53,577999;2,38
01.05.2023 10:30:48;0;4,103503;0,745033;0,122232;0;4,970768;53,580002;2,06
01.05.2023 10:35:49;0;4,095236;0,732909;0,094899;0;4,923043;53,577;1,5
01.05.2023 10:40:50;0;3,960188;0,881826;0,043799;0,00073;4,885084;53,551998;0
01.05.2023 10:45:51;0;3,936098;0,867226;0;0;4,803325;53,546001;-0,01
01.05.2023 10:50:50;0;4,012398;0,825996;0,000735;0,000735;4,838394;53,539001;0,01
01.05.2023 10:55:50;0;4,077393;0,764648;0;0,000732;4,842773;53,535999;0
01.05.2023 11:00:50;0;4,113281;0,720703;0;0,000732;4,828125;53,533001;-0,01
01.05.2023 11:05:50;0;4,000488;0,834961;0;0;4,839844;53,528;0
01.05.2023 11:10:50;0;3,665771;1,180664;0;0,000732;4,842773;53,526001;0
01.05.2023 11:15:50;0;3,700195;1,157227;0;0,000732;4,857422;53,523998;-0,02
01.05.2023 11:20:50;0;3,725098;1,12207;0;0,000732;4,848633;53,521999;-0,01
01.05.2023 11:25:52;0;3,725166;1,11755;0;0;4,842715;53,521;-0,02
01.05.2023 11:30:54;0;3,674236;1,161204;0,000728;0,000728;4,836895;53,52;-0,02
01.05.2023 11:35:56;0;3,500346;1,347462;0;0,000728;4,845626;53,519001;-0,02
01.05.2023 11:40:58;0;3,470516;1,382386;0;0,000728;4,845626;53,514999;-0,02
01.05.2023 11:46:01;0;3,70707;1,125464;0;0,000725;4,838335;53,515999;0
01.05.2023 11:51:02;0;3,749221;1,106663;0;0,00073;4,855884;53,512001;-0,02
01.05.2023 11:56:04;0;3,690242;1,161204;0;0,000728;4,851446;53,511002;-0,01
01.05.2023 12:01:06;0;3,578196;1,274705;0;0;4,848536;53,509998;-0,01
01.05.2023 12:06:08;0;3,648043;1,193217;0;0,000728;4,842715;53,508999;-0,01
01.05.2023 12:11:11;0;3,734626;1,105159;0;0,000725;4,841236;53,507999;0
01.05.2023 12:16:13;0;3,781189;1,070985;0;0,000728;4,848536;53,507;0
01.05.2023 12:21:15;0;3,714252;1,126281;0;0,000728;4,842715;53,505001;0
01.05.2023 12:26:17;0;3,560734;1,204858;0;0;4,761227;53,504002;0
01.05.2023 12:31:18;0;3,617093;1,194261;0,00073;0,00073;4,812085;53,502998;0
01.05.2023 12:36:20;0;3,738262;1,102998;0;0,000728;4,839805;53,501999;0
01.05.2023 12:41:21;0;3,82149;1,013224;0;0,00073;4,835444;53,499001;-0,01
01.05.2023 12:46:22;0;3,646293;1,200101;0;0,00073;4,847124;53,499001;-0,03
01.05.2023 12:51:25;0;3,718673;1,113861;0;0,000725;4,829633;53,499001;0,02
01.05.2023 12:56:27;0;3,793557;1,030241;0,000728;0,000728;4,822343;53,495998;-0,01
01.05.2023 13:01:29;0;3,860494;0,972035;0;0,000728;4,833984;53,494999;0,01
01.05.2023 13:06:31;0;3,850308;0,963305;0;0,000728;4,810702;53,495998;0,01
01.05.2023 13:11:33;0;3,748448;0,954574;0,000728;0,000728;4,703022;53,493;-0,03
01.05.2023 13:16:34;0;3,781341;1,019064;0;0,00073;4,803325;53,493;-0,04
01.05.2023 13:21:37;0;3,777411;1,02104;0;0,000725;4,794825;53,492001;0,02
01.05.2023 13:26:39;0;3,850308;0,980766;0;0,000728;4,831074;53,491001;0,01
01.05.2023 13:31:40;0;3,870399;0,960665;0,00073;0,00073;4,832524;53,491001;-0,01
01.05.2023 13:36:43;0;3,855005;0,948523;0;0,00145;4,800627;53,487;-0,03
01.05.2023 13:41:45;0;3,810291;0,998228;0;0,000728;4,807792;53,487;0,01
01.05.2023 13:46:48;0;3,776686;1,026841;0;0,000725;4,806428;53,484001;-0,04
01.05.2023 13:51:48;0;3,741943;1,078125;0;0,000732;4,819336;53,484001;-0,02
01.05.2023 13:56:51;0;3,763633;1,038444;0;0,000725;4,797726;53,483002;-0,01
01.05.2023 14:01:49;0;3,584935;1,256423;0;0,000737;4,839883;53,480999;-0,03
01.05.2023 14:06:52;0;3,714322;1,06745;0;0,000725;4,783222;53,48;-0,02
01.05.2023 14:11:54;0;3,779733;1,001138;0;0,000728;4,781599;53,48;-0,02
01.05.2023 14:16:56;0;3,734624;0,974946;0;0,000728;4,705932;53,479;-0,04
01.05.2023 14:21:58;0;3,864859;0,937112;0;0,000728;4,801971;53,478001;-0,02
01.05.2023 14:27:00;0;3,856856;0,931291;0;0,000728;4,78742;53,477001;-0,01
01.05.2023 14:32:02;0;3,81975;0,963305;0;0,000728;4,78451;53,476002;-0,02
01.05.2023 14:37:04;0;3,692425;0,980766;0;0,000728;4,668098;53,474998;-0,03
01.05.2023 14:42:06;0;3,527994;0,931291;0;0,000728;4,461468;53,473999;0
01.05.2023 14:47:08;0;3,838667;0,91965;0;0,000728;4,758317;53,473;-0,02
01.05.2023 14:52:10;0;3,642222;0,899278;0,000728;0,000728;4,537135;53,472;-0,02
01.05.2023 14:57:12;0;3,25952;0,934202;0;0;4,196632;53,471001;0
01.05.2023 15:02:13;0;3,603224;0,957745;0;0,00073;4,560969;53,469002;-0,04
01.05.2023 15:07:16;0;3,744779;0,899211;0;0,000725;4,64399;53,467999;0
01.05.2023 15:12:17;0;3,631693;0,843867;0;0,00073;4,47337;53,467999;0
01.05.2023 15:17:20;0;3,150139;0,887608;0;0,000725;4,037748;53,466;0
01.05.2023 15:22:22;0;3,053617;0,928381;0;0,001455;3,981271;53,466;0
01.05.2023 15:27:24;0;3,594203;1,012779;0;0;4,604072;53,463001;0
01.05.2023 15:32:26;0;3,602206;0,954574;0;0,000728;4,557507;53,463001;0,01
01.05.2023 15:37:28;0;2,739306;0,785777;0;0;3,524356;53,463001;0
01.05.2023 15:42:30;0;3,462512;0,826521;0,000728;0,001455;4,286851;53,459999;0
01.05.2023 15:47:31;0;3,727322;0,840947;0;0,00146;4,569729;53,459999;-0,03
01.05.2023 15:52:34;0;3,15304;0,89631;0;0,000725;4,04645;53,459;0
01.05.2023 15:57:36;0;2,526855;1,076806;0;0,000728;3,602934;53,458;-0,02
01.05.2023 16:02:38;0;2,612709;0,890547;0,000728;0,000728;3,503984;53,457001;0,01
01.05.2023 16:07:40;0;2,589427;0,779957;0;0;3,370111;53,455002;-0,03
01.05.2023 16:12:42;0;2,717479;0,782867;0;0,000728;3,498163;53,455002;-0,01
01.05.2023 16:17:44;0;2,815701;0,826521;0,000728;0,000728;3,643678;53,452999;-0,02
01.05.2023 16:22:46;0;2,26493;0,826521;0;0;3,090723;53,453999;0
01.05.2023 16:27:48;0;3,521446;0,899278;0;0,001455;4,420724;53,452999;0
01.05.2023 16:32:50;0;3,658229;0,849803;0;0,000728;4,508032;53,451;0
01.05.2023 16:37:53;0;2,815111;0,794787;0;0;3,605546;53,451;0
01.05.2023 16:42:54;0;2,215515;0,773788;0;0,00073;2,992953;53,449001;-0,01
01.05.2023 16:47:56;0;1,998639;0,908009;0,008003;0;2,910286;53,448002;-0,02
01.05.2023 16:52:58;0;2,845532;0,957484;0;0,000728;3,803743;53,450001;-0,01
01.05.2023 16:58:00;0;1,722889;0,843983;0;0,000728;2,566872;53,448002;-0,02
01.05.2023 17:03:02;0;1,074623;0,739213;0;0,000728;1,813108;53,445999;0
01.05.2023 17:08:04;0;1,502435;0,704289;0;0,000728;2,205996;53,445999;0
01.05.2023 17:13:06;0;1,303808;0,762495;0;0;2,066303;53,443001;-0,01
01.05.2023 17:18:08;0;1,452233;0,779957;0;0,001455;2,229279;53,443001;-0,01
01.05.2023 17:23:10;0;1,445684;0,750854;0;0;2,197266;53,442001;0,01
01.05.2023 17:28:12;0;1,04552;0,846893;0;0,000728;1,894596;53,441002;-0,02
01.05.2023 17:33:14;0;0,866538;0,820701;0;0,000728;1,682145;53,439999;-0,02
01.05.2023 17:38:14;0,00293;0,758057;0,714844;0,008057;0,000732;1,479492;53,439999;-0,02
01.05.2023 17:43:16;0;0,680279;0,727571;0;0,000728;1,408578;53,438999;-0,02
01.05.2023 17:48:18;0;0,792325;0,704289;0;0,001455;1,492977;53,438;-0,01
01.05.2023 17:53:20;0;0,954574;0,669366;0;0,000728;1,621029;53,437;-0,02
01.05.2023 17:58:22;0;0,956756;0,663545;0;0,000728;1,621029;53,436001;-0,01
01.05.2023 18:03:24;0,00291;0,750126;0,692648;0,010186;0,000728;1,452233;53,438999;-0,01
01.05.2023 18:08:27;0;0,512695;0,733872;0;0,00145;1,241491;53,436001;-0,02
01.05.2023 18:13:29;0;0,631532;0,718841;0;0,000728;1,353283;53,431999;-0,02
01.05.2023 18:18:30;0;0,793498;0,66575;0;0,00073;1,454137;53,431;-0,01
01.05.2023 18:23:32;0;0,629349;0,651904;0;0,000728;1,283436;53,43;0
01.05.2023 18:28:34;0,008731;0,419809;0,657725;0,010914;0,000728;1,082626;53,436001;-0,02
01.05.2023 18:33:35;0,00438;0,200017;0,770868;0,00584;0,00073;0,966505;53,432999;-0,03
01.05.2023 18:38:36;0,340175;0,040149;0,934385;0,259146;0,00146;0,893506;53,583;4,82
01.05.2023 18:43:38;0,256105;0,000728;0,896368;0,178255;0,018189;0,803239;53,481998;-3,37
01.05.2023 18:48:40;0,119322;0,009458;0,861445;0,084398;0,143332;0,689738;53,561001;3,91
01.05.2023 18:53:42;0,043654;0,013096;0,832342;0,02401;0,246647;0,579147;53,463001;2,25
01.05.2023 18:58:44;0,097495;0,008003;0,718841;0,060388;0,114956;0,573326;53,472;2,1
01.05.2023 19:03:47;0,142133;0,003626;0,687461;0,101524;0,002176;0,649752;53,458;-0,02
01.05.2023 19:08:49;0;0,112046;0,622801;0;0,000728;0,733392;53,453999;-0,03
01.05.2023 19:13:51;0,013096;0,160793;0,587878;0,017462;0,001455;0,750854;53,457001;-0,02
01.05.2023 19:18:53;0;0,157155;0,605339;0;0,001455;0,762495;53,455002;-0,03
01.05.2023 19:23:55;0,007276;0,107681;0,640263;0,005093;0,000728;0,742123;53,453999;-0,02
01.05.2023 19:28:57;0,037834;0,018917;0,660635;0,034196;0,001455;0,678097;53,465;-0,01
01.05.2023 19:33:59;0,016007;0,007276;0,651904;0,008003;0,001455;0,648994;53,459999;-0,02
01.05.2023 19:39:01;0,046565;0,022555;0,599519;0,028375;0,000728;0,599519;53,533001;-0,04
01.05.2023 19:44:02;0,217537;0,00584;0,61319;0,146728;0,080299;0,467193;53,422001;-3,99
01.05.2023 19:49:04;0,016007;0,012369;0,637353;0,001455;0,273567;0,366696;53,307999;-6,64
01.05.2023 19:54:06;0,00291;0,012369;0,742123;0;0,448184;0,299759;53,181999;-8,93
01.05.2023 19:59:09;0,002901;0,010878;0,736773;0;0,495291;0,25526;53,078999;-9,5
01.05.2023 20:04:11;0,001455;0,013096;0,701379;0;0,501297;0,209541;53,000999;-8,82
01.05.2023 20:09:12;0,00146;0,01241;0,62779;0;0,499312;0,137238;52,886002;-10,13
01.05.2023 20:14:14;0,001455;0,011641;0,634442;0;0,546406;0,09895;52,769001;-10,5
01.05.2023 20:19:16;0,011641;0,013824;0,774136;0;0,712292;0,066937;52,556999;-14,45
01.05.2023 20:24:19;0,00145;0,013053;0,742574;0;0,707041;0,046411;52,438;-13
01.05.2023 20:29:20;0;0,01241;0,715389;0;0,689839;0,037959;52,321999;-11,99
01.05.2023 20:34:22;0,001455;0,011641;0,576237;0;0,55732;0,026193;52,263;-10,54
01.05.2023 20:39:24;0,001455;0,010914;0,558775;0;0,560958;0,008731;52,173;-10,71
01.05.2023 20:44:26;0,005821;0,015279;0,576237;0;0,576964;0,005821;52,071999;-12,14
01.05.2023 20:49:29;0,002901;0,015229;0,585938;0;0,600441;0;52,032001;-9,21
01.05.2023 20:54:30;0;0,01241;0,335795;0;0,347475;0;52,034;-6,45
01.05.2023 20:59:32;0,001455;0,011641;0,30267;0;0,312128;0;51,995998;-7,49
01.05.2023 21:04:35;0,008702;0,013778;0,51052;0;0,516321;0,002901;51,848;-11,65
01.05.2023 21:09:37;0,00291;0,012369;0,570416;0;0,58133;0;51,790001;-11,07
01.05.2023 21:14:38;0,00438;0,01387;0,61319;0;0,61757;0;51,701;-12,68
01.05.2023 21:19:40;0,005821;0,013824;0,683917;0;0,692648;0;51,595001;-13,85
01.05.2023 21:24:43;0,004351;0,013778;0,716468;0;0,72517;0;51,521;-13,82
01.05.2023 21:29:45;0,007276;0,016734;0,666455;0;0,674459;0,00291;51,467999;-12,84
01.05.2023 21:34:46;0,00584;0,01314;0,776708;0;0,786928;0;51,326;-17,209999
01.05.2023 21:39:49;0,010152;0,017404;0,838297;0;0,841923;0;51,242001;-17,35
01.05.2023 21:44:51;0,00291;0,016734;0,71011;0;0,723934;0;51,210999;-14,49
01.05.2023 21:49:53;0,00291;0,011641;0,747943;0;0,757402;0;51,127998;-15,31
01.05.2023 21:54:55;0,001455;0,010914;0,733392;0;0,744306;0,00291;51,078999;-13,87
01.05.2023 21:59:56;0,00146;0,01314;0,680349;0;0,689839;0;51,044998;-12,04
01.05.2023 22:04:59;0,00145;0,011603;0,559831;0;0,569259;0;51,012001;-11,1
01.05.2023 22:10:00;0,00584;0,01533;0,572311;0;0,579611;0;50,950001;-12,18
01.05.2023 22:15:02;0,001455;0,011641;0,616981;0;0,627894;0,00291;50,893002;-12,3
01.05.2023 22:20:05;0,017404;0,018129;1,093557;0;1,092831;0;50,623001;-24,17
01.05.2023 22:25:05;0,008789;0,021973;1,116211;0;1,128662;0;50,595001;-19,01
01.05.2023 22:30:06;0,0073;0,01971;0,896426;0;0,906646;0;50,566002;-17
01.05.2023 22:35:09;0,007252;0,018854;0,815091;0;0,828144;0,002901;50,506001;-16,219999
01.05.2023 22:40:10;0,00876;0,01679;0,878906;0;0,884016;0;50,421001;-17,26
01.05.2023 22:45:13;0,010152;0,018129;0,855701;0;0,865853;0;50,346001;-18,07
01.05.2023 22:50:14;0,01168;0,02409;0,908106;0;0,915406;0;50,283001;-16,66
01.05.2023 22:55:16;0,013096;0,022555;0,841073;0;0,853441;0,00291;50,223999;-16,83
01.05.2023 23:00:19;0,010152;0,01958;0,817992;0;0,826694;0;50,16;-16,709999
01.05.2023 23:05:21;0,014551;0,024737;0,861445;0;0,871631;0;50,080002;-18,809999
01.05.2023 23:10:23;0,007276;0,017462;0,881817;0;0,890547;0;50,009998;-17,620001
01.05.2023 23:15:24;0,00584;0,01679;0,875986;0;0,886206;0,00292;49,942001;-17,780001
01.05.2023 23:20:26;0,001455;0,016007;0,590788;0;0,603157;0;50,006001;-11,89
01.05.2023 23:25:29;0,00145;0,011603;0,574335;0;0,581586;0;49,974998;-11,52
01.05.2023 23:30:31;0,021827;0,016007;0,945843;0;0,942933;0;49,643002;-28,9
01.05.2023 23:35:33;0,011641;0,029103;1,263064;0;1,280526;0;49,606998;-21,629999
01.05.2023 23:40:32;0,010288;0,021311;1,02882;0;1,039843;0,002939;49,544998;-20,879999
01.05.2023 23:45:35;0,010152;0,020305;0,899211;0;0,908638;0;49,529999;-17,030001
01.05.2023 23:50:36;0,00292;0,01752;0,741668;0;0,754808;0;49,554001;-12
01.05.2023 23:55:39;0,00145;0,011603;0,59464;0;0,601891;0;49,527;-12,47
02.05.2023 00:00:40;0,00584;0,01387;0,63363;0;0,64093;0,00292;49,457001;-13,42
02.05.2023 00:05:43;0,00145;0,012328;0,643951;0;0,657729;0;49,410999;-12,98
02.05.2023 00:10:45;0,001455;0,011641;0,640263;0;0,648266;0;49,365002;-13,06
02.05.2023 00:15:47;0,001455;0,013824;0,582057;0;0,595153;0;49,339001;-11,74
02.05.2023 00:20:49;0,001455;0,010914;0,576237;0;0,579874;0,00291;49,296001;-11,66
02.05.2023 00:25:51;0,014551;0,014551;0,753764;0;0,756674;0;49,062;-22,959999
02.05.2023 00:30:53;0,016007;0,026193;1,204858;0;1,215772;0;48,924;-22,629999
02.05.2023 00:35:55;0,008731;0,022555;1,004049;0;1,016417;0;48,876999;-19,639999
02.05.2023 00:40:57;0,011641;0,02401;0,902189;0;0,912375;0;48,833;-17,209999
02.05.2023 00:45:59;0,013096;0,02401;0,832342;0;0,843983;0,00291;48,756001;-18,120001
